Scenario,Year,Agp,Index,A,M,L,U
Null,2014,60_80,N_HZ_PHN,4174.170518939451,4169.257778171409,3876.6894015852586,4512.185238057526
Null,2014,60_80,N_HZ_PHN_GP,4103.4193298445625,4101.277395420933,3810.3960507230922,4434.109247035203
Null,2014,60_80,N_HZ_Death,0.08747437898838657,0.08741305010996672,0.07327439672837996,0.10330822815425855
Null,2014,60_80,Coverage_ZVL,0,0,0,0
Null,2014,60_80,Coverage_RZV,0,0,0,0
Null,2014,60_80,Coverage,0,0,0,0
Null,2014,60_80,IncR_HZ,0.007281615480872942,0.0072817545235897806,0.0071021361801393195,0.007463140144274427
Null,2014,60_80,IncR_HZ_Hosp,1.0850811461157674e-4,1.0790543173863461e-4,9.141614703421984e-5,1.2761756758171834e-4
Null,2014,60_80,IncR_HZ_PHN,4.2326822721329617e-4,4.227700666647004e-4,3.9310311905572844e-4,4.575435138322671e-4
Null,2014,60_80,MorR_HZ,8.870055775873172e-9,8.863836919808724e-9,7.430152616579062e-9,1.0475635911134192e-8
Null,2014,80+,Protection,0,0,0,0
Null,2014,80+,N,2589877,2589877,2589877,2589877
Null,2014,80+,N_Uptake_ZVL,0,0,0,0
Null,2014,80+,N_Uptake_RZV,0,0,0,0
Null,2014,80+,N_Covered_ZVL,0,0,0,0
Null,2014,80+,N_Covered_RZV,0,0,0,0
Null,2014,80+,N_HZ,24447.134904304712,24449.14748306346,23730.841501092928,25150.724931184155
Null,2014,80+,N_HZ_GP,22848.708296646022,22850.5657500467,22113.112177709994,23549.079831261864
Null,2014,80+,N_HZ_Hosp,1598.4266076586919,1593.372824618763,1347.8377673367056,1886.4809737244843
Null,2014,80+,N_HZ_PHN,2206.901175979291,2200.086048621143,2008.8198192425398,2445.3469794462944
Null,2014,80+,N_HZ_PHN_GP,2064.0551076073643,2059.7594435594306,1871.9389978085119,2286.629645292669
Null,2014,80+,N_HZ_Death,0.3273464733256015,0.3271015973751221,0.2795595891146847,0.3806238352906121
Null,2014,80+,Coverage_ZVL,0,0,0,0
Null,2014,80+,Coverage_RZV,0,0,0,0
Null,2014,80+,Coverage,0,0,0,0
Null,2014,80+,IncR_HZ,0.009439496510569696,0.009440273604909987,0.00916292221641913,0.009711165793272868
Null,2014,80+,IncR_HZ_Hosp,6.171824405787193e-4,6.152310803249586e-4,5.204253975523571e-4,7.284056245622802e-4
Null,2014,80+,IncR_HZ_PHN,8.521258638843818e-4,8.494944156116846e-4,7.756429433685614e-4,9.441942530268019e-4
Null,2014,80+,MorR_HZ,1.2639460226319688e-7,1.2630005107390123e-7,1.0794319155492121e-7,1.4696598923061293e-7
Null,2015,60_80,Protection,0,0,0,0
Null,2015,60_80,N,9994704,9994704,9994704,9994704
Null,2015,60_80,N_Uptake_ZVL,0,0,0,0
Null,2015,60_80,N_Uptake_RZV,0,0,0,0
Null,2015,60_80,N_Covered_ZVL,0,0,0,0
Null,2015,60_80,N_Covered_RZV,0,0,0,0
Null,2015,60_80,N_HZ,72911.54313618806,72914.09999737976,71119.25511470521,74725.52082228553
Null,2015,60_80,N_HZ_GP,71821.25367181955,71810.34828383263,70052.9384956214,73621.44569095087
Null,2015,60_80,N_HZ_Hosp,1090.2894643685086,1085.0253752986418,917.0126234044733,1284.191135537344
Null,2015,60_80,N_HZ_PHN,4248.9685953963,4247.225692758879,3945.8511494398967,4594.678140157407
Null,2015,60_80,N_HZ_PHN_GP,4176.824299183714,4175.608255504105,3877.3712880160183,4519.331335276866
Null,2015,60_80,N_HZ_Death,0.08921846828884752,0.08913259646128596,0.07474964498834757,0.10537525467623284
Null,2015,60_80,Coverage_ZVL,0,0,0,0
Null,2015,60_80,Coverage_RZV,0,0,0,0
Null,2015,60_80,Coverage,0,0,0,0
Null,2015,60_80,IncR_HZ,0.007295017755021865,0.007295273576624156,0.00711569398300392,0.007476511642794577
Null,2015,60_80,IncR_HZ_Hosp,1.090867187631078e-4,1.085600309222406e-4,9.17498530626293e-5,1.2848716035385781e-4
Null,2015,60_80,IncR_HZ_PHN,4.251220041530294e-4,4.249476215362535e-4,3.9479419795122465e-4,4.597112771080971e-4
Null,2015,60_80,MorR_HZ,8.926574342656623e-9,8.917982609718704e-9,7.4789253376936e-9,1.0543109098201692e-8
Null,2015,80+,Protection,0,0,0,0
Null,2015,80+,N,2621588.9999999995,2621588.9999999995,2621588.9999999995,2621588.9999999995
Null,2015,80+,N_Uptake_ZVL,0,0,0,0
Null,2015,80+,N_Uptake_RZV,0,0,0,0
Null,2015,80+,N_Covered_ZVL,0,0,0,0
Null,2015,80+,N_Covered_RZV,0,0,0,0
Null,2015,80+,N_HZ,24746.326993630784,24743.68564164543,24019.198469881405,25457.403339500994
Null,2015,80+,N_HZ_GP,23129.179015571153,23132.817392431174,22386.312313492308,23834.31571238143
Null,2015,80+,N_HZ_Hosp,1617.1479780596317,1611.1432193666262,1363.669918379383,1906.9184544837058
Null,2015,80+,N_HZ_PHN,2233.7628473596674,2226.0740143829476,2032.6947359253104,2473.7717792916314
Null,2015,80+,N_HZ_PHN_GP,2089.2443090650036,2084.2913878701374,1895.3454708786046,2313.3560205689064
Null,2015,80+,N_HZ_Death,0.329859019505484,0.32953771873732557,0.2817624823046928,0.3834858778446031
Null,2015,80+,Coverage_ZVL,0,0,0,0
Null,2015,80+,Coverage_RZV,0,0,0,0
Null,2015,80+,Coverage,0,0,0,0
Null,2015,80+,IncR_HZ,0.009439438063567854,0.009438430525015718,0.009162076309399152,0.009710676745859476
Null,2015,80+,IncR_HZ_Hosp,6.168579354199426e-4,6.1456743195315e-4,5.201692249926984e-4,7.273903172784543e-4
Null,2015,80+,IncR_HZ_PHN,8.52064472104387e-4,8.491315817936939e-4,7.753674339972096e-4,9.436154100782508e-4
Null,2015,80+,MorR_HZ,1.2582407826149868e-7,1.257015187114859e-7,1.0747774815376966e-7,1.462799385581047e-7
Null,2016,60_80,Protection,0,0,0,0
Null,2016,60_80,N,10140363,10140363,10140363,10140363
Null,2016,60_80,N_Uptake_ZVL,0,0,0,0
Null,2016,60_80,N_Uptake_RZV,0,0,0,0
Null,2016,60_80,N_Covered_ZVL,0,0,0,0
Null,2016,60_80,N_Covered_RZV,0,0,0,0
Null,2016,60_80,N_HZ,74091.31143872092,74088.70722955759,72286.03356602433,75940.59668041239
Null,2016,60_80,N_HZ_GP,72979.86245825194,72978.0023328797,71166.85935853721,74782.78965353954
Null,2016,60_80,N_HZ_Hosp,1111.4489804689802,1105.92442019214,933.4361394983398,1310.9641916623414
Null,2016,60_80,N_HZ_PHN,4328.37649542041,4326.804414515682,4016.9713681296034,4676.302910456616
Null,2016,60_80,N_HZ_PHN_GP,4254.758760188393,4251.472831607923,3947.2489922837462,4603.387868785458
Null,2016,60_80,N_HZ_Death,0.0911203529299681,0.09107295007675857,0.0763516399582779,0.1077115509727051
Null,2016,60_80,Coverage_ZVL,0,0,0,0
Null,2016,60_80,Coverage_RZV,0,0,0,0
Null,2016,60_80,Coverage,0,0,0,0
Null,2016,60_80,IncR_HZ,0.00730657388090751,0.007306317064739949,0.007128544960966813,0.007488942622706149
Null,2016,60_80,IncR_HZ_Hosp,1.096064293229917e-4,1.0906162039683786e-4,9.205155076779203e-5,1.2928178129938163e-4
Null,2016,60_80,IncR_HZ_PHN,4.2684630672692976e-4,4.266912747123236e-4,3.961368412678721e-4,4.6115734815968773e-4
Null,2016,60_80,MorR_HZ,8.985906414786937e-9,8.98123174453997e-9,7.529477984000958e-9,1.0622060667128495e-8
Null,2016,80+,Protection,0,0,0,0
Null,2016,80+,N,2673450.999999999,2673450.999999999,2673450.999999999,2673450.999999999
Null,2016,80+,N_Uptake_ZVL,0,0,0,0
Null,2016,80+,N_Uptake_RZV,0,0,0,0
Null,2016,80+,N_Covered_ZVL,0,0,0,0
Null,2016,80+,N_Covered_RZV,0,0,0,0
Null,2016,80+,N_HZ,25233.242996647346,25231.865946089252,24487.551564624664,25954.83940642152
Null,2016,80+,N_HZ_GP,23582.933339598232,23587.87216580271,22824.755831538918,24303.74552709411
Null,2016,80+,N_HZ_Hosp,1650.3096570491157,1645.4145117138125,1391.2412327011973,1946.2328259202195
Null,2016,80+,N_HZ_PHN,2277.2481679407474,2270.2322069474117,2071.033337473566,2521.480384656329
Null,2016,80+,N_HZ_PHN_GP,2129.8007721174918,2125.6088769003436,1930.617586890243,2357.4171144285197
Null,2016,80+,N_HZ_Death,0.3376634387287614,0.33737344697473143,0.288427516671922,0.39273832825405613
Null,2016,80+,Coverage_ZVL,0,0,0,0
Null,2016,80+,Coverage_RZV,0,0,0,0
Null,2016,80+,Coverage,0,0,0,0
Null,2016,80+,IncR_HZ,0.009438453518185804,0.009437938434663385,0.009159528850397733,0.009708365482075987
Null,2016,80+,IncR_HZ_Hosp,6.1729564411284e-4,6.154646229587948e-4,5.203915211841166e-4,7.279852243112817e-4
Null,2016,80+,IncR_HZ_PHN,8.518009748227096e-4,8.49176666019842e-4,7.74666652754648e-4,9.431556384075601e-4
Null,2016,80+,MorR_HZ,1.2630246027653454e-7,1.26193989332414e-7,1.0788584367991862e-7,1.469031331616163e-7
Null,2017,60_80,Protection,0,0,0,0
Null,2017,60_80,N,10291521,10291521,10291521,10291521
Null,2017,60_80,N_Uptake_ZVL,0,0,0,0
Null,2017,60_80,N_Uptake_RZV,0,0,0,0
Null,2017,60_80,N_Covered_ZVL,0,0,0,0
Null,2017,60_80,N_Covered_RZV,0,0,0,0
Null,2017,60_80,N_HZ,75291.65356925143,75288.47352795798,73416.41272423461,77162.7599771626
Null,2017,60_80,N_HZ_GP,74158.92633579359,74161.70555746935,72347.17806980464,76024.34124282416
Null,2017,60_80,N_HZ_Hosp,1132.7272334578456,1128.3362645788443,953.1235912376001,1335.1886415754216
Null,2017,60_80,N_HZ_PHN,4407.822399312012,4403.822184019101,4087.4425509838993,4767.535286764867
Null,2017,60_80,N_HZ_PHN_GP,4332.735067934935,4327.537953467707,4018.331220785742,4695.5593157831445
Null,2017,60_80,N_HZ_Death,0.09298432791094047,0.09290427263444215,0.07791899257307078,0.10994927505199448
Null,2017,60_80,Coverage_ZVL,0,0,0,0
Null,2017,60_80,Coverage_RZV,0,0,0,0
Null,2017,60_80,Coverage,0,0,0,0
Null,2017,60_80,IncR_HZ,0.007315891749067162,0.007315582752827106,0.007133679533300727,0.00749770223246521
Null,2017,60_80,IncR_HZ_Hosp,1.1006412302494895e-4,1.0963746413954209e-4,9.261250997181078e-5,1.2973676501028578e-4
Null,2017,60_80,IncR_HZ_PHN,4.282964976034166e-4,4.279078072151921e-4,3.9716603123910447e-4,4.6324885182325015e-4
Null,2017,60_80,MorR_HZ,9.035042333484086e-9,9.027263573036691e-9,7.571183362796499e-9,1.0683481581779263e-8
Null,2017,80+,Protection,0,0,0,0
Null,2017,80+,N,2721910,2721910,2721910,2721910
Null,2017,80+,N_Uptake_ZVL,0,0,0,0
Null,2017,80+,N_Uptake_RZV,0,0,0,0
Null,2017,80+,N_Covered_ZVL,0,0,0,0
Null,2017,80+,N_Covered_RZV,0,0,0,0
Null,2017,80+,N_HZ,25690.336012571785,25688.891226845684,24932.436492071516,26431.94121671126
Null,2017,80+,N_HZ_GP,24011.188646766765,24014.461926644162,23240.731921179304,24741.536721002907
Null,2017,80+,N_HZ_Hosp,1679.1473658050195,1674.1976818836372,1413.9621637473495,1979.4502473361758
Null,2017,80+,N_HZ_PHN,2318.34620376369,2312.3700618646058,2107.992357061288,2565.9479564033104
Null,2017,80+,N_HZ_PHN_GP,2168.3296089472265,2164.320547081241,1964.8560027078224,2399.4949287232284
Null,2017,80+,N_HZ_Death,0.3433270182543054,0.3429984358159338,0.2932638641919419,0.3992745192765056
Null,2017,80+,Coverage_ZVL,0,0,0,0
Null,2017,80+,Coverage_RZV,0,0,0,0
Null,2017,80+,Coverage,0,0,0,0
Null,2017,80+,IncR_HZ,0.009438348811155323,0.009437818012662316,0.009159904806577556,0.009710806461900378
Null,2017,80+,IncR_HZ_Hosp,6.16900399280292e-4,6.150819394776599e-4,5.1947425291334e-4,7.272283974621409e-4
Null,2017,80+,IncR_HZ_PHN,8.517350697722151e-4,8.495395005215477e-4,7.744533643879807e-4,9.427012489036413e-4
Null,2017,80+,MorR_HZ,1.2613459602055373e-7,1.2601387842211309e-7,1.0774194010527236e-7,1.46689096728586e-7
Null,2018,60_80,Protection,0,0,0,0
Null,2018,60_80,N,10454893,10454893,10454893,10454893
Null,2018,60_80,N_Uptake_ZVL,0,0,0,0
Null,2018,60_80,N_Uptake_RZV,0,0,0,0
Null,2018,60_80,N_Covered_ZVL,0,0,0,0
Null,2018,60_80,N_Covered_RZV,0,0,0,0
Null,2018,60_80,N_HZ,76551.45597502108,76553.01288427495,74667.46840244958,78454.37724413407
Null,2018,60_80,N_HZ_GP,75397.23775196473,75403.9813260203,73534.20043700536,77285.57012061527
Null,2018,60_80,N_HZ_Hosp,1154.2182230563487,1147.9598656642606,969.2620230521742,1360.22874098062
Null,2018,60_80,N_HZ_PHN,4489.507993226019,4485.896326266771,4169.37761985466,4859.751756890657
Null,2018,60_80,N_HZ_PHN_GP,4412.944854981594,4406.2564770363815,4091.585031140681,4782.201949573618
Null,2018,60_80,N_HZ_Death,0.0948352069990938,0.09476923390679161,0.07946103415416081,0.11212888444021396
Null,2018,60_80,Coverage_ZVL,0,0,0,0
Null,2018,60_80,Coverage_RZV,0,0,0,0
Null,2018,60_80,Coverage,0,0,0,0
Null,2018,60_80,IncR_HZ,0.007322069769152212,0.0073222186859564185,0.007141868252735784,0.007504082274599469
Null,2018,60_80,IncR_HZ_Hosp,1.1039981213163528e-4,1.098012065416892e-4,9.270893762874227e-5,1.3010451096731645e-4
Null,2018,60_80,IncR_HZ_PHN,4.2941692403987485e-4,4.290714717278092e-4,3.987967758115421e-4,4.648303676461019e-4
Null,2018,60_80,MorR_HZ,9.070892164950305e-9,9.064581905026824e-9,7.600367995555843e-9,1.0725015018347293e-8
Null,2018,80+,Protection,0,0,0,0
Null,2018,80+,N,2768734,2768734,2768734,2768734
Null,2018,80+,N_Uptake_ZVL,0,0,0,0
Null,2018,80+,N_Uptake_RZV,0,0,0,0
Null,2018,80+,N_Covered_ZVL,0,0,0,0
Null,2018,80+,N_Covered_RZV,0,0,0,0
Null,2018,80+,N_HZ,26133.63568440571,26131.076977360502,25362.833765311636,26894.65986100313
Null,2018,80+,N_HZ_GP,24428.22279824606,24429.793038931915,23651.596581105692,25175.063587447024
Null,2018,80+,N_HZ_Hosp,1705.412886159653,1700.5936781726482,1435.4676596468003,2011.6748329070379
Null,2018,80+,N_HZ_PHN,2358.52803299191,2351.760050058379,2145.29490719918,2611.392556690211
Null,2018,80+,N_HZ_PHN_GP,2206.147386163495,2201.1047914687197,1999.8097804450294,2441.1190483396613
Null,2018,80+,N_HZ_Death,0.3486845124376845,0.3484515063075019,0.29782568658718367,0.40534042833538403
Null,2018,80+,Coverage_ZVL,0,0,0,0
Null,2018,80+,Coverage_RZV,0,0,0,0
Null,2018,80+,Coverage,0,0,0,0
Null,2018,80+,IncR_HZ,0.009438839442288682,0.009437915298963534,0.00916044436385425,0.009713703035756822
Null,2018,80+,IncR_HZ_Hosp,6.159540375347191e-4,6.142134557428227e-4,5.184563268435321e-4,7.265684724162876e-4
Null,2018,80+,IncR_HZ_PHN,8.518434898375612e-4,8.49399057496451e-4,7.748288232813915e-4,9.431720622819712e-4
Null,2018,80+,MorR_HZ,1.2593644331224468e-7,1.2585228711299167e-7,1.075674610082383e-7,1.463991948433414e-7
Null,2019,60_80,Protection,0,0,0,0
Null,2019,60_80,N,10628587,10628587,10628587,10628587
Null,2019,60_80,N_Uptake_ZVL,0,0,0,0
Null,2019,60_80,N_Uptake_RZV,0,0,0,0
Null,2019,60_80,N_Covered_ZVL,0,0,0,0
Null,2019,60_80,N_Covered_RZV,0,0,0,0
Null,2019,60_80,N_HZ,77898.94649551406,77924.22870385506,75995.86383245065,79813.13304649352
Null,2019,60_80,N_HZ_GP,76720.19251980764,76737.99232207349,74795.15104322416,78634.6713256988
Null,2019,60_80,N_HZ_Hosp,1178.7539757064233,1173.0074347350776,994.128979112403,1398.2716319798285
Null,2019,60_80,N_HZ_PHN,4579.850986515852,4573.380065056182,4244.898598811921,4956.1560303855185
Null,2019,60_80,N_HZ_PHN_GP,4501.523474287967,4495.803931982159,4172.529151609997,4873.428002882925
Null,2019,60_80,N_HZ_Death,0.09711787803965523,0.0970497988009866,0.08136412676355857,0.11472704008975293
Null,2019,60_80,Coverage_ZVL,0,0,0,0
Null,2019,60_80,Coverage_RZV,0,0,0,0
Null,2019,60_80,Coverage,0,0,0,0
Null,2019,60_80,IncR_HZ,0.0073291912175639205,0.007331569916476674,0.007150138003523013,0.00750928915071152
Null,2019,60_80,IncR_HZ_Hosp,1.109041094273795e-4,1.1036344104207619e-4,9.353350347627612e-5,1.3155762209782245e-4
Null,2019,60_80,IncR_HZ_PHN,4.308993271180687e-4,4.30290504754412e-4,3.9938503573541066e-4,4.6630431969795405e-4
Null,2019,60_80,MorR_HZ,9.137421374981945e-9,9.131016079652602e-9,7.655215765139672e-9,1.0794194947056738e-8
Null,2019,80+,Protection,0,0,0,0
Null,2019,80+,N,2836964.0000000005,2836964.0000000005,2836964.0000000005,2836964.0000000005
Null,2019,80+,N_Uptake_ZVL,0,0,0,0
Null,2019,80+,N_Uptake_RZV,0,0,0,0
Null,2019,80+,N_Covered_ZVL,0,0,0,0
Null,2019,80+,N_Covered_RZV,0,0,0,0
Null,2019,80+,N_HZ,26774.93513994152,26772.99871899365,25984.778150366954,27552.790447673586
Null,2019,80+,N_HZ_GP,25024.676145214857,25023.16199785832,24227.026255072382,25793.50716812637
Null,2019,80+,N_HZ_Hosp,1750.2589947266642,1745.3862708575427,1474.4360663590892,2063.1824049015877
Null,2019,80+,N_HZ_PHN,2416.1943499220574,2408.4786375699696,2198.485385561558,2676.8863227619713
Null,2019,80+,N_HZ_PHN_GP,2259.8364845774786,2255.665873427808,2049.0477403656278,2503.601776240225
Null,2019,80+,N_HZ_Death,0.3591685064341954,0.3588754495606832,0.3067316142610882,0.4176492096417526
Null,2019,80+,Coverage_ZVL,0,0,0,0
Null,2019,80+,Coverage_RZV,0,0,0,0
Null,2019,80+,Coverage,0,0,0,0
Null,2019,80+,IncR_HZ,0.009437883293528404,0.009437200725491632,0.009159361257445266,0.00971206911602459
Null,2019,80+,IncR_HZ_Hosp,6.169479044241181e-4,6.152303204614308e-4,5.197232204423775e-4,7.2725011840178e-4
Null,2019,80+,IncR_HZ_PHN,8.516831196737276e-4,8.48963412144098e-4,7.749429973596978e-4,9.43574300823687e-4
Null,2019,80+,MorR_HZ,1.2660312447891313e-7,1.2649982501035726e-7,1.0811967097964167e-7,1.4721695786120396e-7
Null,2020,60_80,Protection,0,0,0,0
Null,2020,60_80,N,10805233,10805233,10805233,10805233
Null,2020,60_80,N_Uptake_ZVL,0,0,0,0
Null,2020,60_80,N_Uptake_RZV,0,0,0,0
Null,2020,60_80,N_Covered_ZVL,0,0,0,0
Null,2020,60_80,N_Covered_RZV,0,0,0,0
Null,2020,60_80,N_HZ,79270.33269623715,79282.41811012039,77293.1336064861,81217.00714929431
Null,2020,60_80,N_HZ_GP,78064.39553932438,78065.7845476798,76126.90874386109,80013.35795741627
Null,2020,60_80,N_HZ_Hosp,1205.9371569127659,1200.0229876178828,1013.8321330113165,1431.4815718672817
Null,2020,60_80,N_HZ_PHN,4672.67895396022,4665.140575127065,4337.44364998478,5063.473519537725
Null,2020,60_80,N_HZ_PHN_GP,4592.3225252874545,4584.790117597344,4259.405372882921,4980.5860074934835
Null,2020,60_80,N_HZ_Death,0.09959129014951805,0.09954025643057758,0.0835153923362716,0.1176955948664339
Null,2020,60_80,Coverage_ZVL,0,0,0,0
Null,2020,60_80,Coverage_RZV,0,0,0,0
Null,2020,60_80,Coverage,0,0,0,0
Null,2020,60_80,IncR_HZ,0.007336290915358989,0.007337409393219044,0.007153305588735208,0.007516451255543893
Null,2020,60_80,IncR_HZ_Hosp,1.1160677024852366e-4,1.1105942718846347e-4,9.382788256498647e-5,1.324803983280399e-4
Null,2020,60_80,IncR_HZ_PHN,4.3244592263398847e-4,4.317482626359899e-4,4.0142064960420375e-4,4.6861308030449e-4
Null,2020,60_80,MorR_HZ,9.216949801037891e-9,9.212226745187038e-9,7.729161632726623e-9,1.0892462463922237e-8
Null,2020,80+,Protection,0,0,0,0
Null,2020,80+,N,2855599,2855599,2855599,2855599
Null,2020,80+,N_Uptake_ZVL,0,0,0,0
Null,2020,80+,N_Uptake_RZV,0,0,0,0
Null,2020,80+,N_Covered_ZVL,0,0,0,0
Null,2020,80+,N_Covered_RZV,0,0,0,0
Null,2020,80+,N_HZ,26952.783145405556,26951.53808816884,26158.481233582777,27730.775429450656
Null,2020,80+,N_HZ_GP,25190.52126636269,25189.91695717062,24375.727685388774,25963.885932182104
Null,2020,80+,N_HZ_Hosp,1762.261879042863,1756.7772180081245,1486.048809606035,2076.859846113803
Null,2020,80+,N_HZ_PHN,2432.691080651462,2424.959657520052,2214.717495432375,2693.4305827497337
Null,2020,80+,N_HZ_PHN_GP,2275.2378240484154,2271.2135655270154,2063.615482894961,2520.337918342893
Null,2020,80+,N_HZ_Death,0.35884290404646063,0.3585428431565193,0.3064505162931964,0.41720583020523316
Null,2020,80+,Coverage_ZVL,0,0,0,0
Null,2020,80+,Coverage_RZV,0,0,0,0
Null,2020,80+,Coverage,0,0,0,0
Null,2020,80+,IncR_HZ,0.009438574234479545,0.009438138228851053,0.009160418263762795,0.009711018749288907
Null,2020,80+,IncR_HZ_Hosp,6.171251212242556e-4,6.152044520284972e-4,5.203982805730198e-4,7.272939394199967e-4
Null,2020,80+,IncR_HZ_PHN,8.519022035837181e-4,8.491947425111342e-4,7.755702027603928e-4,9.432103676845851e-4
Null,2020,80+,MorR_HZ,1.2566291837420473e-7,1.2555784028377909e-7,1.0731566872421388e-7,1.4610098623974626e-7
Null,2021,60_80,Protection,0,0,0,0
Null,2021,60_80,N,11161852,11161852,11161852,11161852
Null,2021,60_80,N_Uptake_ZVL,0,0,0,0
Null,2021,60_80,N_Uptake_RZV,0,0,0,0
Null,2021,60_80,N_Covered_ZVL,0,0,0,0
Null,2021,60_80,N_Covered_RZV,0,0,0,0
Null,2021,60_80,N_HZ,81936.72261536815,81937.95357258429,79900.95424791344,83981.96798104352
Null,2021,60_80,N_HZ_GP,80680.46307572178,80694.34484058921,78642.03882605158,82714.01666495843
Null,2021,60_80,N_HZ_Hosp,1256.2595396463698,1249.2779295062883,1056.4662773996117,1486.6413481667205
Null,2021,60_80,N_HZ_PHN,4843.460445358136,4836.409261783072,4483.426823056445,5253.580367003517
Null,2021,60_80,N_HZ_PHN_GP,4759.327260227904,4754.708025158494,4408.516651988274,5159.148223920964
Null,2021,60_80,N_HZ_Death,0.10470651998823652,0.1046932691127825,0.08790064471848386,0.1234982324881747
Null,2021,60_80,Coverage_ZVL,0,0,0,0
Null,2021,60_80,Coverage_RZV,0,0,0,0
Null,2021,60_80,Coverage,0,0,0,0
Null,2021,60_80,IncR_HZ,0.007340782032889179,0.007340892315413633,0.007158395779474001,0.007524017338793197
Null,2021,60_80,IncR_HZ_Hosp,1.1254938155839818e-4,1.1192389305164486e-4,9.464972993725519e-5,1.3318948756592725e-4
Null,2021,60_80,IncR_HZ_PHN,4.3392982144523475e-4,4.3329809979410867e-4,4.0167409700974754e-4,4.7067282087269365e-4
Null,2021,60_80,MorR_HZ,9.380747925007115e-9,9.379560767584313e-9,7.875094985893368e-9,1.1064313743648878e-8
Null,2021,80+,Protection,0,0,0,0
Null,2021,80+,N,2855004,2855004,2855004,2855004
Null,2021,80+,N_Uptake_ZVL,0,0,0,0
Null,2021,80+,N_Uptake_RZV,0,0,0,0
Null,2021,80+,N_Covered_ZVL,0,0,0,0
